id,price_clean,high_price,split,property_type,neighbourhood_cleansed,latitude,longitude,accommodates,bedrooms,beds,bathrooms,distance_cbd_km,amenity_count,has_pool,has_free_parking,has_air_conditioning,has_kitchen,has_washer,has_dryer
35630170,261.0,0,train,Entire rental unit,Melbourne,-37.81657,144.95363,4,,2.0,1.0,0.8950329906971397,62,1,0,1,1,1,1
35686041,353.5,0,train,Entire rental unit,Melbourne,-37.8117761,144.9706661,4,2.0,2.0,1.0,0.6949069860093874,58,0,0,0,1,1,1
35698237,309.0,0,train,Entire cottage,Yarra Ranges,-37.75279,145.69377,2,1.0,1.0,1.0,64.56712206158197,19,0,1,1,1,0,0
35700037,219.5,0,train,Entire rental unit,Yarra,-37.81185,145.01246,2,,,1.0,4.340453116841989,27,0,0,0,1,1,0
35702618,170.0,0,train,Entire rental unit,Melbourne,-37.82074,144.94225,3,1.0,2.0,1.0,1.996161373681087,63,1,1,0,1,1,0
35704695,125.67,0,test,Entire rental unit,Melbourne,-37.80463,144.96251,2,1.0,2.0,1.0,0.998765704173276,33,0,0,1,1,0,1
35716072,313.0,0,train,Entire cottage,Yarra Ranges,-37.75207,145.6945,2,1.0,1.0,1.0,64.63965871384795,20,0,1,1,1,0,0
35716855,241.0,0,train,Entire rental unit,Melbourne,-37.819467513339575,144.95664115744697,4,2.0,3.0,2.0,0.864620437297826,42,1,1,1,1,1,1
35720515,314.0,0,train,Entire rental unit,Stonnington,-37.85345,145.04775,4,2.0,4.0,1.0,8.654506906435996,61,0,1,1,1,1,1
35751154,323.0,0,train,Entire townhouse,Yarra Ranges,-37.64831,145.52428,6,3.0,3.0,2.0,52.66326902814989,57,0,1,1,1,1,1
35771789,999.0,1,train,Entire serviced apartment,Boroondara,-37.80555,145.03139,4,2.0,3.0,1.0,6.065684139935723,55,1,0,1,1,1,1
35772273,219.0,0,train,Entire serviced apartment,Bayside,-37.90849,144.98726,2,1.0,2.0,0.0,10.762364379481003,17,0,1,1,0,0,0
35773329,229.0,0,train,Entire serviced apartment,Bayside,-37.90991,144.98558,3,1.0,2.0,0.0,10.889513745324612,16,0,1,1,0,0,0
35773949,580.67,1,train,Entire home,Kingston,-37.97953,145.08399,6,3.0,,2.5,21.282546725849034,46,0,1,1,1,1,1
35774477,246.86,0,train,Entire serviced apartment,Hobsons Bay,-37.86252975463867,144.90553283691406,2,1.0,1.0,1.0,7.4268435088190845,57,0,0,1,1,1,1
35778028,170.0,0,train,Entire serviced apartment,Stonnington,-37.84100638516839,144.9930243706307,2,1.0,1.0,1.0,4.024244191116798,41,0,1,0,1,1,1
35807886,999.0,1,test,Entire serviced apartment,Boroondara,-37.80352,145.03281,2,1.0,1.0,1.0,6.2258296591961715,54,1,0,1,1,1,1
35810942,229.0,0,train,Entire serviced apartment,Bayside,-37.91024,144.98775,3,1.0,1.0,0.0,10.961612573093632,21,0,1,1,1,0,0
35812150,250.0,0,train,Entire rental unit,Frankston,-38.14314,145.12201,3,1.0,1.0,0.0,39.201033696153566,20,0,0,1,1,0,0
35812299,270.0,0,train,Entire rental unit,Frankston,-38.14138,145.12208,3,1.0,1.0,1.0,39.020412078450065,23,0,0,1,1,0,0
35812509,285.0,0,test,Entire rental unit,Frankston,-38.14311,145.12057,3,1.0,1.0,1.0,39.15324671932018,21,0,0,1,1,0,0
35815179,421.33,1,test,Entire townhouse,Moreland,-37.76785,144.97041,4,2.0,2.0,2.0,5.1275684703442534,42,0,1,1,1,1,1
35819679,258.13,0,train,Entire rental unit,Melbourne,-37.79358,144.93554,2,1.0,1.0,1.0,3.289152983302169,49,0,1,0,1,1,1
35822272,460.43,1,train,Entire home,Glen Eira,-37.88297,145.02257,5,3.0,3.0,2.0,9.314814886960706,61,0,1,1,1,1,1
35845697,247.0,0,test,Entire rental unit,Boroondara,-37.82836,145.05398,2,1.0,1.0,1.0,8.149546042009858,30,0,1,1,1,1,1
35846020,172.5,0,train,Entire rental unit,Melbourne,-37.81057,144.96139,2,1.0,1.0,1.0,0.36889208159673076,29,0,0,1,1,1,1
35893215,190.71,0,train,Entire rental unit,Port Phillip,-37.86914,144.99835,4,2.0,2.0,1.0,6.908078707856076,32,0,1,1,1,1,1
35914125,172.92,0,train,Entire home,Banyule,-37.72409,145.1037,3,3.0,,1.0,15.868093671860088,13,0,1,1,1,1,1
35946090,462.0,1,train,Entire rental unit,Port Phillip,-37.84182,144.97643,2,1.0,,1.0,3.349214115518646,10,1,1,1,1,1,0
36045600,274.0,0,train,Entire rental unit,Melbourne,-37.82626,144.96311,4,2.0,2.0,2.0,1.4077299897948048,30,1,1,1,1,1,1
36046114,390.0,1,test,Tiny home,Bayside,-37.95524,145.02126,6,,3.0,1.0,16.55610639047235,54,0,1,0,1,1,1
36084761,751.0,1,train,Entire rental unit,Melbourne,-37.81489944,144.95399475,8,3.0,5.0,2.0,0.8127915415046575,46,1,1,1,1,1,1
36162600,274.0,0,train,Entire home,Maribyrnong,-37.81395,144.89044,4,2.0,2.0,1.0,6.382933452156024,66,0,1,0,1,1,1
36183272,228.55,0,train,Entire home,Boroondara,-37.87218,145.07188,6,6.0,,2.0,11.561594433985599,18,0,1,1,1,1,1
36184419,411.5,1,test,Entire townhouse,Monash,-37.8934,145.07804,6,3.0,4.0,2.5,13.437791848317278,30,0,1,1,1,0,1
36243110,214.0,0,train,Entire serviced apartment,Melbourne,-37.81195,144.95952,2,1.0,1.0,1.0,0.3640953228780984,25,0,0,1,0,1,0
36243144,259.5,0,train,Entire rental unit,Port Phillip,-37.84159,144.93748,4,2.0,2.0,1.0,3.8405694493268565,50,0,1,1,1,1,1
36243230,222.0,0,train,Entire serviced apartment,Melbourne,-37.81181,144.95928,2,1.0,1.0,1.0,0.3901609713121803,25,0,0,1,0,1,0
36243265,267.0,0,train,Entire serviced apartment,Melbourne,-37.81044,144.96094,4,2.0,2.0,1.0,0.3993373684136485,24,0,0,1,0,1,0
36243578,259.0,0,train,Entire serviced apartment,Melbourne,-37.81051,144.95903,4,2.0,3.0,1.0,0.49587190906202816,25,0,0,1,0,1,0
36243602,252.0,0,train,Entire serviced apartment,Melbourne,-37.81037,144.9608,4,2.0,2.0,1.0,0.41209162128135346,24,0,0,1,0,1,0
36250276,288.25,0,test,Entire home,Monash,-37.90737,145.08386,6,3.0,3.0,1.5,14.869696622232146,9,0,1,1,1,1,0
36326098,182.67,0,train,Entire rental unit,Boroondara,-37.83513,145.05556,2,1.0,1.0,1.0,8.466503955124264,36,0,1,1,1,1,0
36330012,294.0,0,test,Entire home,Kingston,-38.05939,145.12904,4,2.0,2.0,1.5,30.963604026507074,34,0,1,1,1,1,0
36389807,307.0,0,train,Entire rental unit,Hobsons Bay,-37.859073638916016,144.90164184570312,2,1.0,1.0,1.0,7.395724379650632,43,0,1,1,1,1,1
36393840,185.0,0,train,Entire rental unit,Monash,-37.89764,145.11053,4,2.0,3.0,1.5,15.964448055844151,62,0,1,1,1,1,1
36406121,139.99,0,train,Entire rental unit,Moreland,-37.76703,144.97412,3,1.0,1.0,1.0,5.268119053916247,51,0,1,1,1,1,1
36445155,250.0,0,test,Entire rental unit,Melbourne,-37.81501,144.95189,4,,2.0,1.0,0.9971381517345876,62,1,0,0,1,1,1
36461858,258.0,0,test,Entire rental unit,Melbourne,-37.81397,144.95443,6,2.0,3.0,2.0,0.7627261528189839,55,1,1,1,1,1,1
36490630,332.0,0,test,Entire townhouse,Yarra,-37.78475,144.972,6,3.0,3.0,1.0,3.301909710256773,46,0,1,0,1,1,1
36530343,269.0,0,test,Entire rental unit,Bayside,-37.95479,145.02513,2,1.0,1.0,0.0,16.616667443375036,25,1,0,1,0,1,1
36609548,192.33,0,test,Entire guest suite,Glen Eira,-37.87724,145.03099,2,1.0,1.0,1.0,9.252705160401009,28,0,1,0,1,1,0
36644099,359.0,0,train,Entire serviced apartment,Bayside,-37.95479,145.02513,5,2.0,3.0,0.0,16.616667443375036,25,1,0,1,0,1,1
36644199,549.0,1,test,Entire serviced apartment,Bayside,-37.95523,145.02602,7,3.0,3.0,0.0,16.688576582658108,25,1,0,1,0,1,1
36655250,196.0,0,train,Entire rental unit,Melbourne,-37.82767,144.9591,4,2.0,2.0,2.0,1.6034810085346674,30,1,1,1,1,1,0
36706087,204.5,0,train,Entire rental unit,Moreland,-37.77533,144.96056,4,2.0,2.0,1.0,4.261284373299229,24,0,0,0,1,1,1
36774650,415.5,1,test,Entire condo,Melbourne,-37.81403,144.94222,4,2.0,2.0,2.0,1.8348249155911915,62,1,1,0,1,1,1
36806590,117.2,0,test,Entire rental unit,Whitehorse,-37.83572,145.12482,1,1.0,,1.0,14.41557606922581,35,0,0,1,1,1,1
36823318,323.33,0,train,Entire serviced apartment,Melbourne,-37.80233,144.95117,4,2.0,2.0,1.0,1.6336732079569403,20,0,1,1,1,1,1
36885130,301.0,0,train,Entire rental unit,Yarra,-37.80345,144.98449,2,1.0,1.0,1.0,2.1920225766008885,34,0,1,1,1,1,0
36889847,132.0,0,train,Entire guesthouse,Darebin,-37.74841,145.00332,2,,1.0,1.0,8.064691614987963,31,0,1,1,1,0,0
36921484,377.0,0,train,Entire rental unit,Melbourne,-37.82385,144.96093,6,2.0,3.0,2.0,1.1555784523582648,49,1,0,1,1,1,1
36957077,421.0,1,test,Entire home,Knox,-37.87758,145.27745,11,5.0,6.0,1.0,28.504227811676746,62,0,1,0,1,1,1
36965115,303.0,0,train,Entire rental unit,Yarra,-37.79899045638926,144.9805095118379,4,2.0,2.0,1.0,2.2312281398859124,68,1,1,1,1,1,1
37030459,650.0,1,train,Entire home,Monash,-37.86513,145.09768,16,5.0,10.0,3.5,13.133865617062973,52,0,1,1,1,1,1
37030998,323.0,0,train,Entire rental unit,Melbourne,-37.82255,144.96118,2,1.0,1.0,1.0,1.009385298978514,38,0,1,1,1,1,1
37124654,163.5,0,train,Entire rental unit,Melbourne,-37.82596,144.95855,2,1.0,1.0,1.0,1.4313021827042798,36,0,0,1,1,1,1
37161551,228.5,0,train,Entire rental unit,Moreland,-37.76737,144.98159,2,1.0,1.0,1.0,5.391206020722405,39,0,1,1,1,1,0
37184454,1205.0,1,train,Entire townhouse,Yarra,-37.80994,145.00075,8,3.0,3.0,2.0,3.3323971413284155,25,0,1,1,1,1,1
37225658,357.04,0,test,Entire rental unit,Melbourne,-37.81147,144.96479,2,2.0,2.0,2.0,0.2795287370246746,57,0,0,0,1,1,0
37226613,278.67,0,train,Entire home,Maribyrnong,-37.79816,144.87319,13,3.0,9.0,2.0,8.083411442499335,36,0,1,1,1,1,1
37228445,1109.5,1,test,Entire home,Port Phillip,-37.87566,144.97838,4,2.0,2.0,1.5,7.029990441487785,35,0,1,1,1,1,1
37229591,173.0,0,train,Entire cottage,Darebin,-37.77241,144.99549,2,,1.0,1.0,5.392385786297897,27,0,0,1,0,1,1
37243229,247.83,0,train,Entire rental unit,Glen Eira,-37.87207,145.0246,4,2.0,3.0,2.0,8.451871821969105,60,0,1,1,1,1,1
37380432,253.02,0,train,Entire rental unit,Melbourne,-37.81433,144.95508,12,2.0,5.0,2.0,0.7091756072191506,64,1,1,0,1,1,1
37441602,161.5,0,train,Entire rental unit,Kingston,-38.05142,145.12338,2,1.0,1.0,1.0,29.94843411196573,39,0,1,1,1,1,0
37462295,160.0,0,test,Entire guest suite,Yarra Ranges,-37.63348,145.35916,2,1.0,1.0,1.0,40.1816734671198,27,0,1,1,0,0,0
37464703,328.29,0,train,Entire home,Kingston,-37.9772,145.13265,8,3.0,7.0,2.0,23.500524490965432,55,0,1,0,1,1,1
37580896,330.5,0,train,Entire home,Maribyrnong,-37.79022,144.86641,12,3.0,7.0,2.0,8.883989549272185,35,0,1,1,1,1,1
37584578,195.0,0,train,Entire rental unit,Melbourne,-37.79687,144.94378,3,1.0,2.0,1.0,2.518278542612787,36,0,1,0,1,1,0
37600650,377.0,0,train,Entire home,Hume,-37.61932,144.92521,10,4.0,5.0,2.0,21.858555906809478,60,0,1,1,1,1,0
37603562,179.0,0,train,Entire rental unit,Melbourne,-37.8137,144.95817,2,1.0,1.0,1.0,0.43321912426128945,46,1,1,1,1,1,1
37649311,245.5,0,train,Entire guesthouse,Moreland,-37.73711,144.95752,2,1.0,1.0,1.0,8.51943943258211,35,0,1,1,1,1,1
37659252,288.5,0,train,Entire rental unit,Melbourne,-37.82135,144.95571,2,1.0,1.0,1.0,1.0788968975823832,58,1,0,1,1,1,0
37662343,183.0,0,train,Entire guesthouse,Yarra Ranges,-37.74732,145.65169,2,1.0,1.0,1.0,60.96343031782295,47,0,1,0,1,1,1
37687822,509.71,1,train,Entire home,Bayside,-37.89275,145.00233,4,2.0,3.0,1.0,9.451059011540668,16,0,1,1,1,1,1
37699851,384.0,0,train,Entire home,Yarra Ranges,-37.65428,145.51602,6,3.0,3.0,1.5,51.75033088003658,55,0,1,0,1,0,1
37718113,257.5,0,train,Entire rental unit,Melbourne,-37.80306,144.95031,2,1.0,1.0,1.0,1.6236060767910352,30,0,0,1,1,1,0
37757530,311.4,0,train,Entire rental unit,Port Phillip,-37.84026,144.94278,2,1.0,2.0,1.0,3.460224233859258,48,0,1,1,1,1,1
37784065,304.0,0,train,Entire rental unit,Kingston,-37.966152,145.056381,4,2.0,2.0,1.0,18.83485745432569,25,0,1,1,1,1,1
37817032,307.0,0,train,Entire guest suite,Yarra Ranges,-37.9215,145.40457,2,,1.0,1.0,40.567409618888064,22,0,1,1,1,1,0
37865943,273.0,0,train,Entire guesthouse,Stonnington,-37.84005,145.00329,2,1.0,1.0,1.0,4.594569907449869,29,0,1,1,1,1,0
37869616,129.29,0,train,Entire rental unit,Port Phillip,-37.86106,144.97223,2,,1.0,1.0,5.3378762951371,59,0,1,0,1,1,1
37884609,320.0,0,train,Entire cottage,Yarra Ranges,-37.71236,145.37254,4,2.0,2.0,2.0,37.7113769081193,54,0,1,0,1,0,0
37884973,299.0,0,train,Entire rental unit,Melbourne,-37.81394,144.95365,6,1.0,3.0,1.0,0.8309953993904243,64,1,1,0,1,1,1
37896631,1759.6,1,train,Entire guesthouse,Boroondara,-37.81502,145.01769,2,1.0,1.0,1.0,4.798020479034914,31,0,1,1,1,1,0
37898333,221.0,0,train,Entire rental unit,Melbourne,-37.82643,144.95925,4,2.0,2.0,2.0,1.4661662170160596,31,1,1,0,1,1,0
37914955,690.0,1,train,Entire home,Yarra Ranges,-37.65967,145.51793,6,3.0,3.0,3.0,51.70502696631958,51,0,1,1,1,1,1
37916978,358.5,0,train,Entire rental unit,Hobsons Bay,-37.86651,144.90852,4,1.0,2.0,1.0,7.588491136298381,54,0,1,1,1,1,1
37944164,144.2,0,train,Entire home,Melbourne,-37.8012,144.96761,2,,1.0,1.0,1.4346177662392123,20,0,1,1,1,1,1
37945408,339.33,0,train,Entire rental unit,Melbourne,-37.81046,144.95133,4,2.0,2.0,2.0,1.0913203235195132,53,0,0,0,1,1,1
37956235,249.0,0,train,Entire rental unit,Port Phillip,-37.84451,144.9439,4,2.0,2.0,1.0,3.8284153073042453,27,0,1,0,1,1,0
37960339,644.37,1,train,Entire home,Yarra,-37.77882,144.98224,8,3.0,3.0,2.0,4.217203159054416,49,0,1,0,1,1,1
38018246,212.5,0,train,Entire rental unit,Yarra,-37.8228,144.99133,2,,1.0,1.0,2.6824434530498484,37,0,1,1,1,1,1
38022802,507.5,1,train,Entire home,Moonee Valley,-37.72122350000001,144.872999,8,4.0,3.0,2.5,12.970531705019315,64,1,1,1,1,1,1
38026303,270.0,0,train,Entire home,Port Phillip,-37.83367,144.9546,6,2.0,5.0,1.5,2.3532540100355885,47,0,1,0,1,1,1
38027290,275.0,0,train,Entire rental unit,Stonnington,-37.85846,145.00331,4,1.0,2.0,1.0,6.111586419780307,46,0,1,0,1,1,1
38034103,471.5,1,test,Entire home,Wyndham,-37.90214,144.77085,16,6.0,11.0,3.5,19.539659307330744,60,0,1,1,1,1,1
38036588,200.5,0,test,Entire condo,Darebin,-37.766605377197266,144.99227905273438,3,1.0,2.0,1.0,5.820735764047421,40,0,0,0,1,1,1
38074945,337.25,0,train,Entire home,Brimbank,-37.79234,144.75594,10,5.0,5.0,2.0,18.353505102028162,37,0,1,1,1,1,1
38075456,167.5,0,train,Entire guesthouse,Hume,-37.56079,144.91983,3,2.0,2.0,1.0,28.367914866591654,50,0,1,1,1,1,1
38076999,143.0,0,train,Entire guest suite,Yarra Ranges,-37.7868,145.55625,2,1.0,1.0,1.0,52.19986244150308,33,0,1,0,0,0,0
38117240,894.51,1,train,Entire home,Kingston,-38.07002,145.13472,10,5.0,6.0,3.5,32.24073852818926,31,1,1,1,1,1,1
38139118,270.0,0,train,Entire rental unit,Melbourne,-37.82684,144.95683,4,2.0,2.0,1.0,1.5718633881568564,38,1,1,1,1,1,1
38165274,530.67,1,test,Entire rental unit,Yarra,-37.804,144.98437,2,1.0,1.0,1.0,2.152003746654005,44,0,0,0,1,1,0
38168231,553.33,1,train,Entire townhouse,Stonnington,-37.85214,145.02757,6,3.0,6.0,1.5,7.100863079924748,37,0,0,1,1,1,1
38175776,253.02,0,test,Entire rental unit,Melbourne,-37.81467,144.95511,10,2.0,4.0,2.0,0.7118907380348464,62,1,1,1,1,1,1
38179212,323.0,0,train,Entire rental unit,Yarra,-37.79623,144.97526,6,2.0,3.0,2.0,2.207225847833857,32,0,1,1,1,1,1
38196433,235.5,0,test,Entire rental unit,Melbourne,-37.81842,144.96435,2,1.0,1.0,1.0,0.5470924063650418,32,0,0,1,1,1,1
38223435,204.61,0,train,Entire rental unit,Port Phillip,-37.86201,144.97195,2,1.0,1.0,1.5,5.43876755907414,58,0,1,1,1,1,0
38246562,453.5,1,train,Entire villa,Wyndham,-37.90216,144.7718,16,6.0,,3.5,19.4687852672754,62,0,1,1,1,1,1
38278607,275.0,0,train,Entire rental unit,Glen Eira,-37.862759,145.014526,5,2.0,3.0,1.0,7.090431079403791,63,1,1,1,1,1,1
38297537,420.74,1,train,Entire rental unit,Melbourne,-37.81728,144.95607,10,3.0,5.0,2.0,0.740806198231008,55,1,1,0,1,1,1
38308134,239.5,0,train,Entire rental unit,Bayside,-37.90573,144.998,2,1.0,1.0,1.0,10.692761955701394,44,0,1,0,1,1,0
38331747,520.0,1,train,Entire home,Wyndham,-37.90378,144.7723,16,6.0,8.0,3.5,19.52268202394298,61,0,1,1,1,1,1
38362452,260.0,0,train,Entire rental unit,Darebin,-37.78165,145.01125,2,1.0,2.0,1.0,5.5244943397496025,29,0,1,0,1,1,0
38399924,234.39,0,train,Entire rental unit,Melbourne,-37.816151,144.971115,2,1.0,1.0,1.0,0.759060206969939,38,0,0,1,1,1,1
38413450,310.5,0,train,Entire townhouse,Monash,-37.91851,145.11744,6,3.0,3.0,1.5,17.87853123758511,33,0,1,1,1,1,0
38469228,232.0,0,train,Entire guest suite,Frankston,-38.14329,145.13557,2,1.0,2.0,1.0,39.65429942470407,41,0,1,1,1,1,0
38474036,175.63,0,train,Entire rental unit,Stonnington,-37.85211,144.99423,2,1.0,1.0,1.0,5.080434921640277,43,0,1,0,1,1,1
38558588,333.8,0,train,Entire rental unit,Melbourne,-37.80866,144.96616,4,2.0,2.0,2.0,0.6115522630231169,36,1,1,1,1,1,1
38579929,627.5,1,train,Entire rental unit,Yarra,-37.81449,145.0107,4,2.0,2.0,1.0,4.182575820267011,72,0,1,1,1,1,1
38631573,150.79,0,train,Entire townhouse,Banyule,-37.74045,145.05069,2,1.0,1.0,1.5,11.199215650906641,24,0,1,1,1,1,0
38649780,329.0,0,train,Entire rental unit,Melbourne,-37.81510162,144.95399475,6,2.0,3.0,1.0,0.817086588671332,50,1,0,1,1,1,1
38654776,297.0,0,train,Entire condo,Melbourne,-37.82592,144.95638,4,2.0,2.0,1.0,1.4916799591282808,48,1,1,1,1,1,1
38677855,519.0,1,train,Entire townhouse,Port Phillip,-37.83251,144.94618,10,3.0,6.0,2.5,2.574875619883954,31,0,1,1,1,1,1
38686429,318.71,0,train,Entire rental unit,Melbourne,-37.82808,144.95564,4,2.0,2.0,2.0,1.7383336637518971,42,1,1,1,1,1,0
38738560,178.0,0,train,Entire rental unit,Melbourne,-37.810285697918715,144.9619230759726,4,2.0,2.0,2.0,0.3827619926807175,53,1,1,0,1,1,1
38740868,194.0,0,train,Entire rental unit,Melbourne,-37.80806,144.95916,4,2.0,2.0,1.0,0.7065993624498097,35,0,1,0,1,1,1
38745279,327.5,0,train,Entire townhouse,Stonnington,-37.84982,144.99104,6,3.0,4.0,2.5,4.716114496857279,38,0,1,0,1,1,1
38802893,138.5,0,train,Entire guesthouse,Yarra,-37.78822,144.99294,2,1.0,1.0,1.0,3.8520123121296455,22,0,1,0,0,0,0
38804682,1250.0,1,train,Entire vacation home,Yarra Ranges,-37.6554069519043,145.51724243164062,10,4.0,6.0,5.0,51.80832026348399,54,0,1,1,1,1,1
38820898,221.0,0,test,Entire townhouse,Moreland,-37.77405,144.97748,3,1.0,2.0,1.0,4.575686151541612,40,0,1,0,1,1,0
38823998,380.67,0,train,Entire rental unit,Melbourne,-37.80204,144.95178,4,2.0,2.0,1.0,1.6252054659750073,20,0,1,1,1,1,1
38824031,304.0,0,train,Entire guesthouse,Brimbank,-37.7722,144.77396,4,,5.0,1.0,17.245464921840885,46,0,1,1,1,1,0
38857450,237.5,0,train,Entire rental unit,Melbourne,-37.80809,144.96121,8,3.0,4.0,2.0,0.6347833666091586,52,1,0,0,1,1,1
38862258,175.0,0,train,Entire serviced apartment,Melbourne,-37.80261,144.95158,2,1.0,1.0,1.0,1.5866995696184518,37,0,1,1,1,1,1
38862678,250.0,0,train,Entire rental unit,Melbourne,-37.80412,144.95354,4,2.0,2.0,1.0,1.3477919040949071,38,0,1,1,1,1,1
38883214,270.0,0,test,Entire serviced apartment,Port Phillip,-37.86336,144.97545,5,1.0,2.0,1.0,5.638352653644968,37,1,0,1,1,1,1
38885225,925.33,1,train,Entire home,Port Phillip,-37.83619,144.9542,6,3.0,3.0,2.0,2.6307193800469175,46,0,1,1,1,1,0
38907958,401.0,1,train,Entire cottage,Yarra Ranges,-37.58914,145.46798,6,3.0,,1.0,50.950413896012684,34,0,1,1,1,0,0
38909670,523.0,1,train,Entire home,Yarra Ranges,-37.65156,145.4679,4,2.0,2.0,3.0,47.90999712687436,53,0,1,1,1,1,1
38911881,199.0,0,train,Entire rental unit,Stonnington,-37.83934,144.99718,2,,1.0,1.0,4.141432312363795,27,0,1,1,1,1,1
38913984,375.33,0,train,Entire rental unit,Melbourne,-37.82484817504883,144.96670532226562,6,3.0,4.0,1.5,1.2902111855224785,30,1,1,1,1,1,1
38933330,462.0,1,train,Entire rental unit,Moreland,-37.77432,144.94973,3,1.0,1.0,1.0,4.5229787786722895,46,0,1,0,1,1,1
38935171,345.14,0,train,Entire home,Cardinia,-38.07758,145.49131,7,4.0,5.0,2.5,54.835393503489556,42,0,1,1,1,1,1
38937017,579.0,1,train,Entire home,Bayside,-37.89985,144.98426,6,3.0,,2.0,9.768840986518722,24,0,0,1,1,1,1
39006112,442.0,1,train,Entire townhouse,Glen Eira,-37.88840938802087,145.06119005290032,6,3.0,3.0,2.0,11.973690189368469,49,0,1,1,1,1,0
39006724,520.0,1,test,Entire villa,Wyndham,-37.90184,144.77273,16,6.0,8.0,3.5,19.380389190036908,62,0,1,1,1,1,1
39032881,234.67,0,train,Entire rental unit,Port Phillip,-37.8507,144.96216,4,1.0,1.0,1.0,4.126163400851228,42,0,1,1,1,1,1
39059505,999.0,1,train,Entire serviced apartment,Stonnington,-37.83715,144.99381,2,,1.0,1.0,3.7593478688708175,35,0,0,1,0,1,1
39082632,230.55,0,train,Entire rental unit,Melbourne,-37.81503,144.95275,4,2.0,3.0,1.0,0.9229886027445603,59,1,1,0,1,1,0
39087496,153.4,0,train,Entire home,Melbourne,-37.80184,144.96781,2,,1.0,1.0,1.3715598094566943,21,0,1,1,1,1,1
39088302,144.25,0,train,Entire home,Melbourne,-37.80039,144.96954,2,,1.0,1.0,1.5740802724421754,24,0,1,1,1,1,1
39091797,222.4,0,train,Entire rental unit,Stonnington,-37.83677,145.00074,4,2.0,2.0,1.0,4.191329674235778,54,0,1,0,1,1,1
39093331,358.0,0,train,Entire rental unit,Melbourne,-37.81489,144.95421,8,2.0,5.0,2.0,0.7940010738036378,49,1,0,1,1,1,1
39094503,258.0,0,train,Entire rental unit,Melbourne,-37.81512379999999,144.9535761,6,2.0,4.0,1.0,0.853605644732664,34,1,0,1,1,1,1
39119212,139.12,0,train,Entire rental unit,Melbourne,-37.81558,144.9543,4,2.0,4.0,1.0,0.8037687058258917,47,1,0,1,1,1,1
39123876,191.5,0,train,Entire rental unit,Melbourne,-37.81891,144.96506,4,2.0,2.0,1.0,0.6150357382189586,44,0,0,1,1,1,1
39156301,127.67,0,train,Entire guest suite,Nillumbik,-37.70255,145.15056,2,,,1.0,20.592788486241833,43,0,1,1,1,0,0
39161720,198.08,0,train,Entire rental unit,Monash,-37.87545,145.09206,2,1.0,,1.0,13.248640520940821,25,0,1,1,1,1,0
39179426,523.0,1,train,Entire home,Yarra Ranges,-37.64953,145.46615,4,2.0,2.0,3.0,47.85359434627776,52,0,1,1,1,1,1
39189919,314.5,0,test,Entire condo,Port Phillip,-37.84319,144.94423,5,2.0,4.0,1.0,3.684086080621406,33,1,1,1,1,1,0
39233310,493.0,1,test,Entire serviced apartment,Whitehorse,-37.85154,145.12209,4,2.0,2.0,0.0,14.586318478629078,25,0,0,1,1,1,1
39236087,164.0,0,train,Entire home,Casey,-38.05238,145.28678,1,1.0,1.0,1.0,38.86927556985413,16,0,1,1,1,1,0
39250948,177.68,0,train,Entire rental unit,Melbourne,-37.81643,144.95195,4,1.0,1.0,1.0,1.0287646321127444,44,1,0,1,1,1,1
39254850,5677.0,1,train,Entire rental unit,Melbourne,-37.81626,144.95466,4,3.0,2.0,2.0,0.7982223699246891,17,0,0,0,1,1,1
39255380,803.8,1,train,Entire home,Yarra,-37.82394,145.0013,6,4.0,,2.5,3.5469690405370837,61,0,1,1,1,1,1
39294486,183.8,0,test,Entire condo,Melbourne,-37.81114,144.96718,3,1.0,2.0,1.0,0.45087122570596305,27,1,0,1,1,1,1
39308748,197.0,0,train,Entire guesthouse,Boroondara,-37.83596,145.06427,3,1.0,2.0,1.0,9.227236457627082,50,0,1,0,1,1,0
39318579,1331.5,1,test,Entire home,Maribyrnong,-37.78714,144.85793,16,8.0,21.0,6.5,9.697442419765732,37,0,1,1,1,1,1
39323957,595.67,1,train,Entire rental unit,Yarra,-37.80291,144.9868,4,2.0,2.0,1.0,2.3975011023535853,32,1,1,1,1,1,1
39350464,191.5,0,train,Entire rental unit,Stonnington,-37.85725,145.00091,2,1.0,1.0,1.0,5.880766253206024,49,0,1,0,1,1,0
39367886,329.0,0,train,Entire serviced apartment,Bayside,-37.95525,145.02393,5,2.0,3.0,0.0,16.6308934772496,25,1,0,1,0,1,1
39367983,389.0,1,train,Entire serviced apartment,Bayside,-37.95432,145.02409,4,2.0,3.0,0.0,16.537538286325468,25,1,0,1,0,1,1
39370086,713.0,1,train,Entire home,Hume,-37.57876,144.70073,2,1.0,,1.0,34.85377039384535,28,0,1,0,1,0,0
39387330,884.2,1,train,Entire home,Maribyrnong,-37.7970955703432,144.88235802045276,16,6.0,19.0,3.5,7.327138227020439,36,0,1,1,1,1,1
39394917,230.37,0,train,Entire rental unit,Melbourne,-37.81308,144.95587,2,1.0,1.0,1.0,0.6377494142234778,32,1,0,0,1,1,1
39421636,259.5,0,train,Entire home,Frankston,-38.08253,145.12859,10,5.0,6.0,2.0,33.23850548865246,38,0,1,1,1,1,1
39475229,310.0,0,train,Entire home,Wyndham,-37.83997,144.64478,8,4.0,5.0,2.5,28.11121033297536,51,0,1,1,1,1,0
